"MES_ANO";"UF";"Municipio_N";"Diagnostico_N";"QUANTIDADE"
"2008-09-01";"RO";28;77;2
"2009-09-01";"RO";24;77;1
"2008-10-01";"RO";30;77;1
"2008-10-01";"RO";17;77;1
"2008-10-01";"RO";24;77;1
"2009-10-01";"RO";35;77;2
"2009-10-01";"RO";33;77;2
"2009-10-01";"RO";32;77;4
"2007-11-01";"RO";22;77;1
"2007-11-01";"RO";52;77;1
"2009-11-01";"RO";9;77;2
"2007-01-01";"RO";5;77;1
"2009-01-01";"RO";48;77;1
"2010-01-01";"RO";14;77;1
"2009-02-01";"RO";28;77;1
"2009-02-01";"RO";6;77;1
"2009-03-01";"RO";27;77;1
"2009-03-01";"RO";14;77;1
"2008-04-01";"RO";34;77;1
"2009-04-01";"RO";33;77;3
"2008-06-01";"RO";9;77;1
"2009-06-01";"RO";37;77;1
"2009-07-01";"RO";32;77;2
"2013-07-01";"RO";8;77;1
"2012-04-01";"RO";40;79;1
"2017-04-01";"RO";1;79;1
"2004-08-01";"RO";41;79;1
"2004-10-01";"RO";40;79;2
"2019-08-01";"RO";16;82;1
"2009-11-01";"RO";44;82;1
"2004-04-01";"RO";3;82;1
"2019-08-01";"RO";13;82;1
"2004-04-01";"RO";40;82;1
"2007-12-01";"RO";39;83;1
"2008-06-01";"RO";8;83;1
"2018-10-01";"RO";13;83;1
"2018-11-01";"RO";13;83;1
"2019-03-01";"RO";35;83;1
"2023-02-01";"RO";36;84;1
"2010-10-01";"RO";17;85;1
"2004-01-01";"RO";29;85;1
"2004-02-01";"RO";26;85;1
"2011-01-01";"RO";32;85;1
"2008-02-01";"RO";2;87;13
"2012-06-01";"RO";11;87;1
"2008-08-01";"RO";41;87;1
"2006-09-01";"RO";2;87;1
"2007-09-01";"RO";5;87;11
"2007-09-01";"RO";1;87;66
"2007-10-01";"RO";24;87;1
"2007-10-01";"RO";5;87;15
"2011-08-01";"RO";13;87;1
"2006-09-01";"RO";24;87;2
"2006-09-01";"RO";10;87;2
"2007-10-01";"RO";2;87;4
"2010-11-01";"RO";40;87;1
"2009-12-01";"RO";39;87;1
"2008-02-01";"RO";18;87;5
"2008-02-01";"RO";5;87;53
"2007-07-01";"RO";20;87;4
"2013-07-01";"RO";39;88;1
"2009-01-01";"RO";16;89;17
"2009-01-01";"RO";49;89;2
"2010-01-01";"RO";16;89;7
"2010-01-01";"RO";39;89;11
"2012-01-01";"RO";39;89;1
"2015-01-01";"RO";28;89;1
"2017-01-01";"RO";10;89;1
"2019-01-01";"RO";16;89;2
"2008-02-01";"RO";16;89;5
"2009-02-01";"RO";39;89;9
"2010-02-01";"RO";39;89;5
"2011-02-01";"RO";33;89;1
"2012-02-01";"RO";12;89;1
"2013-02-01";"RO";39;89;4
"2019-02-01";"RO";21;89;5
"2022-02-01";"RO";39;89;7
"2006-03-01";"RO";21;89;2
"2008-03-01";"RO";39;89;2
"2009-03-01";"RO";50;89;1
"2009-03-01";"RO";39;89;2
"2010-03-01";"RO";21;89;10
"2011-03-01";"RO";21;89;1
"2011-03-01";"RO";13;89;1
"2011-03-01";"RO";16;89;14
"2012-03-01";"RO";11;89;1
"2013-03-01";"RO";39;89;2
"2017-03-01";"RO";21;89;2
"2018-03-01";"RO";21;89;3
"2019-03-01";"RO";13;89;1
"2006-04-01";"RO";16;89;2
"2006-04-01";"RO";51;89;1
"2007-04-01";"RO";36;89;1
"2010-04-01";"RO";39;89;4
"2011-04-01";"RO";39;89;4
"2014-04-01";"RO";16;89;9
"2016-04-01";"RO";40;89;1
"2019-04-01";"RO";26;89;1
"2004-05-01";"RO";49;89;1
"2009-05-01";"RO";39;89;1
"2010-05-01";"RO";21;89;19
"2010-05-01";"RO";39;89;11
"2014-05-01";"RO";16;89;2
"2015-05-01";"RO";11;89;1
"2017-05-01";"RO";21;89;1
"2019-05-01";"RO";8;89;1
"2019-05-01";"RO";21;89;108
"2019-05-01";"RO";16;89;115
"2004-06-01";"RO";11;89;1
"2010-06-01";"RO";11;89;3
"2011-06-01";"RO";16;89;1
"2012-06-01";"RO";51;89;184
"2014-06-01";"RO";16;89;2
"2015-06-01";"RO";16;89;5
"2018-06-01";"RO";21;89;2
"2019-06-01";"RO";11;89;20
"2003-07-01";"RO";16;89;1
"2004-07-01";"RO";16;89;5
"2009-07-01";"RO";49;89;1
"2009-07-01";"RO";32;89;1
"2011-07-01";"RO";21;89;2
"2011-07-01";"RO";11;89;2
"2013-07-01";"RO";21;89;64
"2015-07-01";"RO";11;89;1
"2018-07-01";"RO";39;89;1
"2019-07-01";"RO";49;89;10
"2019-07-01";"RO";11;89;50
"2006-08-01";"RO";21;89;1
"2009-08-01";"RO";39;89;10
"2018-08-01";"RO";16;89;2
"2018-08-01";"RO";11;89;1
"2005-09-01";"RO";39;89;6
"2006-09-01";"RO";16;89;6
"2009-09-01";"RO";11;89;12
"2013-09-01";"RO";21;89;1
"2017-09-01";"RO";16;89;4
"2004-10-01";"RO";16;89;1
"2006-10-01";"RO";39;89;4
"2009-10-01";"RO";16;89;39
"2009-10-01";"RO";39;89;8
"2013-10-01";"RO";16;89;5
"2015-10-01";"RO";16;89;3
"2017-10-01";"RO";26;89;1
"2019-10-01";"RO";11;89;1
"2003-11-01";"RO";21;89;1
"2005-11-01";"RO";16;89;10
"2006-11-01";"RO";11;89;1
"2007-11-01";"RO";21;89;8
"2008-11-01";"RO";21;89;1
"2011-11-01";"RO";26;89;1
"2018-11-01";"RO";16;89;2
"2004-12-01";"RO";49;89;1
"2005-12-01";"RO";21;89;1
"2006-12-01";"RO";16;89;2
"2006-12-01";"RO";39;89;1
"2008-12-01";"RO";16;89;8
"2017-12-01";"RO";11;89;1
"2007-01-01";"RO";16;89;2
"2012-01-01";"RO";16;89;2
"2013-01-01";"RO";21;89;6
"2015-01-01";"RO";39;89;2
"2016-01-01";"RO";16;89;6
"2016-01-01";"RO";39;89;1
"2018-01-01";"RO";11;89;1
"2010-02-01";"RO";28;89;1
"2011-02-01";"RO";11;89;1
"2014-02-01";"RO";11;89;3
"2016-02-01";"RO";16;89;3
"2017-02-01";"RO";40;89;1
"2019-02-01";"RO";50;89;1
"2022-02-01";"RO";16;89;24
"2023-02-01";"RO";23;89;1
"2007-03-01";"RO";51;89;3
"2013-03-01";"RO";21;89;3
"2013-03-01";"RO";16;89;1
"2014-03-01";"RO";16;89;6
"2019-03-01";"RO";16;89;1
"2003-04-01";"RO";42;89;1
"2008-04-01";"RO";16;89;2
"2009-04-01";"RO";21;89;1
"2018-04-01";"RO";13;89;1
"2019-04-01";"RO";21;89;100
"2007-05-01";"RO";16;89;12
"2009-05-01";"RO";26;89;2
"2009-05-01";"RO";11;89;2
"2010-05-01";"RO";16;89;9
"2012-05-01";"RO";39;89;1
"2019-05-01";"RO";13;89;1
"2006-06-01";"RO";16;89;2
"2013-06-01";"RO";21;89;1
"2013-06-01";"RO";11;89;2
"2014-06-01";"RO";21;89;4
"2015-06-01";"RO";21;89;2
"2018-06-01";"RO";7;89;1
"2019-06-01";"RO";26;89;1
"2007-07-01";"RO";39;89;1
"2008-07-01";"RO";11;89;2
"2009-07-01";"RO";21;89;7
"2009-07-01";"RO";39;89;5
"2010-07-01";"RO";16;89;2
"2010-07-01";"RO";39;89;2
"2012-07-01";"RO";21;89;4
"2012-07-01";"RO";16;89;2
"2015-07-01";"RO";21;89;5
"2016-07-01";"RO";51;89;14
"2007-08-01";"RO";36;89;1
"2011-08-01";"RO";21;89;2
"2011-08-01";"RO";39;89;4
"2012-08-01";"RO";21;89;13
"2013-08-01";"RO";21;89;1
"2018-08-01";"RO";51;89;1
"2007-09-01";"RO";16;89;5
"2011-09-01";"RO";16;89;6
"2014-09-01";"RO";39;89;1
"2018-09-01";"RO";16;89;1
"2019-09-01";"RO";17;89;1
"2003-10-01";"RO";11;89;1
"2007-10-01";"RO";49;89;1
"2007-10-01";"RO";39;89;1
"2008-10-01";"RO";11;89;2
"2011-10-01";"RO";16;89;5
"2017-10-01";"RO";16;89;2
"2017-10-01";"RO";11;89;3
"2019-10-01";"RO";40;89;1
"2019-10-01";"RO";3;89;1
"2006-11-01";"RO";16;89;2
"2007-11-01";"RO";16;89;11
"2009-11-01";"RO";21;89;4
"2009-11-01";"RO";39;89;21
"2011-11-01";"RO";21;89;7
"2006-12-01";"RO";13;89;1
"2008-12-01";"RO";39;89;4
"2010-12-01";"RO";16;89;15
"2013-12-01";"RO";39;89;6
"2014-12-01";"RO";21;89;7
"2014-12-01";"RO";39;89;2
"2016-12-01";"RO";39;89;1
"2018-12-01";"RO";39;89;3
"2006-01-01";"RO";21;89;1
"2006-01-01";"RO";16;89;3
"2009-01-01";"RO";11;89;2
"2010-01-01";"RO";21;89;9
"2010-01-01";"RO";28;89;1
"2011-01-01";"RO";21;89;6
"2014-01-01";"RO";21;89;14
"2014-01-01";"RO";16;89;13
"2017-01-01";"RO";17;89;1
"2017-01-01";"RO";16;89;3
"2018-01-01";"RO";39;89;1
"2019-01-01";"RO";41;89;1
"2005-02-01";"RO";16;89;4
"2007-02-01";"RO";21;89;2
"2010-02-01";"RO";49;89;6
"2011-02-01";"RO";36;89;1
"2012-02-01";"RO";16;89;1
"2016-02-01";"RO";39;89;1
"2022-02-01";"RO";11;89;8
"2023-02-01";"RO";38;89;1
"2005-03-01";"RO";21;89;5
"2007-03-01";"RO";16;89;9
"2011-03-01";"RO";40;89;1
"2012-03-01";"RO";16;89;4
"2015-03-01";"RO";11;89;2
"2018-03-01";"RO";11;89;1
"2019-03-01";"RO";23;89;1
"2007-04-01";"RO";21;89;4
"2009-04-01";"RO";16;89;11
"2009-04-01";"RO";49;89;1
"2013-04-01";"RO";39;89;3
"2014-04-01";"RO";39;89;3
"2007-05-01";"RO";39;89;1
"2008-05-01";"RO";16;89;5
"2015-05-01";"RO";21;89;3
"2015-05-01";"RO";16;89;7
"2016-05-01";"RO";21;89;2
"2017-05-01";"RO";37;89;1
"2003-06-01";"RO";16;89;2
"2006-06-01";"RO";12;89;1
"2010-06-01";"RO";21;89;8
"2010-06-01";"RO";16;89;8
"2018-06-01";"RO";34;89;1
"2019-06-01";"RO";17;89;1
"2011-07-01";"RO";39;89;1
"2012-07-01";"RO";39;89;7
"2014-07-01";"RO";21;89;2
"2003-07-01";"RO";50;91;1
"2004-06-01";"RO";40;92;1
"2004-02-01";"RO";40;92;1
"2017-01-01";"RO";17;93;1
"2018-01-01";"RO";16;93;1
"2019-01-01";"RO";40;93;4
"2018-02-01";"RO";23;93;1
"2019-02-01";"RO";26;93;2
"2016-04-01";"RO";11;93;1
"2019-04-01";"RO";13;93;2
"2019-04-01";"RO";40;93;2
"2019-04-01";"RO";28;93;1
"2018-05-01";"RO";9;93;1
"2018-05-01";"RO";4;93;1
"2018-06-01";"RO";14;93;1
"2018-06-01";"RO";33;93;1
"2019-06-01";"RO";36;93;1
"2018-07-01";"RO";27;93;1
"2018-07-01";"RO";24;93;4
"2018-07-01";"RO";2;93;1
"2016-08-01";"RO";12;93;1
"2017-08-01";"RO";17;93;4
"2016-09-01";"RO";14;93;1
"2018-09-01";"RO";16;93;1
"2018-09-01";"RO";9;93;4
"2015-10-01";"RO";28;93;1
"2018-10-01";"RO";34;93;1
"2018-11-01";"RO";41;93;2
"2018-11-01";"RO";26;93;1
"2019-11-01";"RO";41;93;1
"2017-12-01";"RO";23;93;1
"2017-12-01";"RO";14;93;5
"2018-12-01";"RO";9;93;3
"2018-12-01";"RO";4;93;2
"2018-01-01";"RO";14;93;2
"2018-02-01";"RO";49;93;1
"2018-02-01";"RO";36;93;1
"2018-03-01";"RO";26;93;2
"2019-03-01";"RO";12;93;1
"2015-05-01";"RO";23;93;1
"2017-05-01";"RO";1;93;1
"2018-05-01";"RO";17;93;1
"2019-05-01";"RO";12;93;1
"2018-06-01";"RO";17;93;2
"2019-06-01";"RO";11;93;1
"2018-07-01";"RO";23;93;1
"2018-07-01";"RO";14;93;1
"2018-07-01";"RO";36;93;2
"2018-08-01";"RO";27;93;2
"2018-08-01";"RO";9;93;3
"2018-08-01";"RO";3;93;1
"2017-09-01";"RO";34;93;1
"2018-09-01";"RO";24;93;1
"2018-09-01";"RO";36;93;2
"2018-10-01";"RO";28;93;1
"2018-10-01";"RO";48;93;1
"2018-10-01";"RO";12;93;1
"2018-10-01";"RO";36;93;1
"2019-11-01";"RO";3;93;3
"2018-12-01";"RO";29;93;1
"2018-12-01";"RO";36;93;2
"2015-01-01";"RO";26;93;1
"2019-01-01";"RO";12;93;1
"2019-02-01";"RO";36;93;1
"2018-03-01";"RO";23;93;1
"2018-03-01";"RO";35;93;1
"2018-03-01";"RO";36;93;2
"2019-03-01";"RO";33;93;1
"2019-05-01";"RO";23;93;1
"2019-05-01";"RO";13;93;2
"2019-05-01";"RO";9;93;1
"2012-06-01";"RO";51;93;96
"2019-06-01";"RO";24;93;2
"2019-06-01";"RO";40;93;1
"2019-02-01";"RO";13;94;4
"2019-03-01";"RO";40;94;2
"2019-01-01";"RO";12;94;1
"2019-02-01";"RO";12;94;7
"2019-05-01";"RO";41;94;2
"2009-08-01";"RO";26;94;1
"2009-10-01";"RO";26;94;1
"2019-02-01";"RO";41;94;1
"2019-02-01";"RO";23;94;2
"2011-03-01";"RO";8;94;1
"2012-03-01";"RO";26;94;1
"2012-06-01";"RO";26;94;1
"2019-06-01";"RO";26;94;1
"2023-02-01";"RO";27;95;15
"2023-02-01";"RO";11;95;1
"2023-02-01";"RO";7;95;2
"2023-02-01";"RO";32;95;3
"2023-02-01";"RO";20;95;1
"2023-02-01";"RO";43;95;5
"2023-02-01";"RO";35;95;1
"2023-02-01";"RO";1;95;9
"2023-02-01";"RO";37;95;1
"2023-02-01";"RO";6;95;5
"2023-02-01";"RO";38;95;2
"2023-02-01";"RO";48;95;1
"2007-07-01";"RO";5;97;1
"2006-09-01";"RO";5;97;1
"2007-10-01";"RO";5;97;3
"2007-07-01";"RO";6;97;2
"2011-07-01";"RO";12;97;1
"2006-09-01";"RO";6;97;2
"2012-11-01";"RO";26;97;1
"2007-07-01";"RO";1;97;9
"2006-09-01";"RO";1;97;26
"2007-07-01";"RO";1;97;11
"2006-09-01";"RO";35;97;1
"2006-09-01";"RO";5;97;3
"2007-09-01";"RO";1;97;5
"2019-11-01";"RO";13;98;1
"2008-01-01";"RO";29;99;1
"2008-01-01";"RO";26;99;1
"2018-02-01";"RO";16;99;1
"2019-02-01";"RO";6;99;1
"2012-03-01";"RO";13;99;1
"2019-03-01";"RO";48;99;2
"2019-04-01";"RO";5;99;1
"2019-04-01";"RO";42;99;1
"2010-05-01";"RO";44;99;1
"2019-05-01";"RO";28;99;1
"2018-06-01";"RO";24;99;1
"2008-08-01";"RO";12;99;1
"2017-09-01";"RO";8;99;1
"2004-10-01";"RO";13;99;1
"2018-10-01";"RO";4;99;1
"2019-10-01";"RO";8;99;1
"2018-12-01";"RO";9;99;1
"2018-12-01";"RO";36;99;1
"2019-01-01";"RO";13;99;2
"2006-02-01";"RO";29;99;1
"2010-02-01";"RO";10;99;1
"2007-03-01";"RO";13;99;1
"2010-04-01";"RO";6;99;1
"2004-05-01";"RO";26;99;1
"2009-05-01";"RO";17;99;1
"2017-05-01";"RO";3;99;1
"2019-05-01";"RO";17;99;1
"2019-05-01";"RO";35;99;2
"2019-05-01";"RO";25;99;1
"2009-06-01";"RO";17;99;1
"2016-06-01";"RO";1;99;1
"2019-06-01";"RO";39;99;1
"2019-08-01";"RO";3;99;1
"2005-11-01";"RO";41;99;1
"2012-11-01";"RO";8;99;1
"2017-11-01";"RO";41;99;1
"2018-12-01";"RO";27;99;1
"2018-12-01";"RO";37;99;1
"2018-12-01";"RO";3;99;1
"2019-01-01";"RO";3;99;1
"2018-02-01";"RO";13;99;1
"2009-03-01";"RO";41;99;1
"2012-03-01";"RO";8;99;2
"2009-04-01";"RO";3;99;1
"2019-04-01";"RO";30;99;1
"2005-05-01";"RO";3;99;1
"2008-06-01";"RO";21;100;1
"2012-01-01";"RO";40;101;2
"2019-02-01";"RO";10;101;1
"2016-03-01";"RO";41;101;1
"2011-04-01";"RO";44;101;1
"2010-05-01";"RO";13;101;1
"2010-07-01";"RO";8;101;1
"2010-07-01";"RO";11;101;1
"2006-09-01";"RO";34;101;1
"2007-09-01";"RO";5;101;9
"2007-09-01";"RO";1;101;45
"2010-10-01";"RO";17;101;3
"2011-10-01";"RO";13;101;1
"2011-10-01";"RO";26;101;1
"2007-11-01";"RO";29;101;1
"2008-11-01";"RO";12;101;1
"2010-11-01";"RO";44;101;1
"2017-11-01";"RO";33;101;1
"2005-05-01";"RO";29;101;1
"2013-05-01";"RO";48;101;1
"2007-07-01";"RO";5;101;6
"2010-07-01";"RO";40;101;1
"2010-07-01";"RO";35;101;1
"2007-08-01";"RO";16;101;1
"2006-09-01";"RO";1;101;78
"2010-09-01";"RO";8;101;1
"2007-10-01";"RO";17;101;2
"2007-10-01";"RO";1;101;25
"2010-10-01";"RO";13;101;1
"2010-10-01";"RO";12;101;2
"2020-01-01";"RO";50;101;1
"2008-02-01";"RO";2;101;5
"2010-04-01";"RO";17;101;1
"2010-06-01";"RO";33;101;1
"2011-06-01";"RO";3;101;1
"2007-04-01";"RO";11;102;1
"2009-05-01";"RO";13;102;1
"2004-07-01";"RO";13;102;1
"2009-07-01";"RO";13;102;1
"2018-07-01";"RO";4;102;1
"2009-10-01";"RO";34;102;1
"2019-10-01";"RO";13;102;1
"2005-12-01";"RO";36;102;1
"2010-04-01";"RO";17;102;1
"2019-05-01";"RO";50;102;1
"2010-07-01";"RO";40;102;1
"2009-08-01";"RO";35;102;1
"2019-08-01";"RO";40;102;1
"2009-09-01";"RO";3;102;1
"2019-09-01";"RO";11;102;1
"2004-11-01";"RO";40;102;1
"2009-11-01";"RO";26;102;1
"2006-12-01";"RO";40;102;1
"2018-06-01";"RO";15;102;1
"2004-12-01";"RO";16;104;1
"2003-01-01";"RO";16;106;1
"2010-01-01";"RO";21;106;24
"2011-01-01";"RO";21;106;87
"2015-01-01";"RO";21;106;8
"2016-01-01";"RO";11;106;1
"2016-01-01";"RO";39;106;1
"2017-01-01";"RO";16;106;11
"2018-01-01";"RO";16;106;17
"2008-02-01";"RO";16;106;29
"2009-02-01";"RO";21;106;6
"2010-02-01";"RO";21;106;27
"2010-02-01";"RO";16;106;187
"2017-02-01";"RO";21;106;3
"2004-03-01";"RO";21;106;1
"2004-03-01";"RO";16;106;4
"2005-03-01";"RO";21;106;47
"2005-03-01";"RO";16;106;118
"2006-03-01";"RO";21;106;2
"2012-03-01";"RO";21;106;11
"2014-03-01";"RO";21;106;4
"2016-03-01";"RO";39;106;26
"2005-04-01";"RO";16;106;4
"2006-04-01";"RO";16;106;5
"2009-04-01";"RO";49;106;5
"2010-04-01";"RO";51;106;6
"2004-05-01";"RO";39;106;1
"2011-05-01";"RO";21;106;60
"2016-05-01";"RO";21;106;1
"2019-05-01";"RO";39;106;490
"2008-06-01";"RO";21;106;35
"2012-06-01";"RO";21;106;6
"2019-06-01";"RO";39;106;662
"2007-07-01";"RO";21;106;4
"2009-07-01";"RO";11;106;19
"2014-07-01";"RO";21;106;3
"2015-07-01";"RO";39;106;10
"2018-07-01";"RO";21;106;8
"2019-07-01";"RO";16;106;1877
"2004-08-01";"RO";21;106;1
"2004-08-01";"RO";16;106;4
"2007-08-01";"RO";21;106;16
"2007-08-01";"RO";11;106;5
"2009-08-01";"RO";36;106;1
"2010-08-01";"RO";39;106;16
"2014-08-01";"RO";39;106;6
"2018-08-01";"RO";16;106;18
"2018-08-01";"RO";51;106;2
"2006-09-01";"RO";36;106;1
"2007-09-01";"RO";21;106;4
"2008-09-01";"RO";16;106;107
"2008-09-01";"RO";11;106;27
"2011-09-01";"RO";21;106;36
"2014-09-01";"RO";39;106;1
"2017-09-01";"RO";16;106;5
"2017-09-01";"RO";11;106;4
"2008-10-01";"RO";16;106;95
"2009-10-01";"RO";49;106;9
"2010-10-01";"RO";11;106;107
"2014-10-01";"RO";16;106;9
"2016-10-01";"RO";21;106;2
"2005-11-01";"RO";16;106;2
"2006-11-01";"RO";16;106;4
"2007-11-01";"RO";16;106;31
"2011-11-01";"RO";16;106;59
"2014-11-01";"RO";21;106;8
"2015-11-01";"RO";49;106;2
"2005-12-01";"RO";39;106;1
"2007-12-01";"RO";21;106;9
"2007-12-01";"RO";11;106;3
"2009-12-01";"RO";49;106;4
"2010-12-01";"RO";39;106;143
"2011-12-01";"RO";39;106;18
"2014-12-01";"RO";16;106;15
"2014-12-01";"RO";39;106;5
"2016-12-01";"RO";16;106;7
"2016-12-01";"RO";11;106;2
"2016-12-01";"RO";39;106;4
"2007-01-01";"RO";16;106;20
"2008-01-01";"RO";16;106;114
"2009-01-01";"RO";21;106;10
"2009-01-01";"RO";49;106;3
"2010-01-01";"RO";16;106;79
"2018-01-01";"RO";39;106;4
"2006-02-01";"RO";16;106;3
"2009-02-01";"RO";11;106;4
"2011-02-01";"RO";21;106;19
"2011-02-01";"RO";39;106;43
"2014-02-01";"RO";21;106;11
"2017-02-01";"RO";11;106;1
"2019-02-01";"RO";49;106;3
"2019-02-01";"RO";39;106;3
"2008-03-01";"RO";21;106;2
"2008-03-01";"RO";39;106;9
"2009-03-01";"RO";39;106;22
"2015-03-01";"RO";11;106;5
"2003-04-01";"RO";16;106;8
"2007-04-01";"RO";21;106;2
"2009-04-01";"RO";11;106;14
"2011-04-01";"RO";16;106;384
"2013-04-01";"RO";21;106;5
"2016-04-01";"RO";21;106;4
"2016-04-01";"RO";16;106;5
"2016-04-01";"RO";49;106;1
"2018-04-01";"RO";21;106;2
"2019-04-01";"RO";39;106;113
"2004-05-01";"RO";49;106;1
"2010-05-01";"RO";39;106;11
"2015-05-01";"RO";16;106;16
"2016-05-01";"RO";39;106;26
"2017-05-01";"RO";21;106;3
"2017-05-01";"RO";11;106;5
"2018-05-01";"RO";11;106;4
"2018-05-01";"RO";51;106;1
"2006-06-01";"RO";21;106;1
"2007-06-01";"RO";21;106;8
"2008-06-01";"RO";16;106;79
"2009-06-01";"RO";11;106;15
"2011-06-01";"RO";21;106;16
"2014-06-01";"RO";21;106;11
"2015-06-01";"RO";39;106;3
"2016-06-01";"RO";21;106;44
"2016-06-01";"RO";16;106;9
"2017-06-01";"RO";21;106;4
"2017-06-01";"RO";39;106;11
"2003-07-01";"RO";16;106;5
"2005-07-01";"RO";11;106;1
"2011-07-01";"RO";21;106;58
"2013-07-01";"RO";39;106;2
"2014-07-01";"RO";16;106;10
"2014-07-01";"RO";39;106;5
"2016-07-01";"RO";21;106;3
"2008-08-01";"RO";16;106;72
"2009-08-01";"RO";39;106;39
"2010-08-01";"RO";11;106;53
"2011-08-01";"RO";16;106;105
"2014-08-01";"RO";16;106;5
"2017-08-01";"RO";11;106;6
"2019-08-01";"RO";16;106;104
"2009-09-01";"RO";49;106;17
"2013-09-01";"RO";21;106;1
"2014-09-01";"RO";11;106;6
"2015-09-01";"RO";16;106;15
"2018-09-01";"RO";11;106;5
"2018-09-01";"RO";39;106;10
"2007-10-01";"RO";21;106;7
"2012-10-01";"RO";21;106;65
"2012-10-01";"RO";11;106;1
"2016-10-01";"RO";11;106;1
"2017-10-01";"RO";39;106;2
"2018-10-01";"RO";21;106;2
"2018-10-01";"RO";16;106;5
"2018-10-01";"RO";39;106;12
"2003-11-01";"RO";21;106;1
"2003-11-01";"RO";16;106;3
"2007-11-01";"RO";21;106;19
"2008-11-01";"RO";16;106;62
"2009-11-01";"RO";39;106;17
"2011-11-01";"RO";11;106;28
"2015-11-01";"RO";21;106;25
"2016-11-01";"RO";11;106;4
"2006-12-01";"RO";16;106;11
"2008-12-01";"RO";21;106;12
"2008-12-01";"RO";11;106;12
"2013-12-01";"RO";39;106;6
"2014-12-01";"RO";21;106;4
"2017-12-01";"RO";16;106;13
"2004-01-01";"RO";49;106;10
"2009-01-01";"RO";39;106;3
"2012-01-01";"RO";21;106;4
"2013-01-01";"RO";16;106;11
"2014-01-01";"RO";21;106;13
"2014-01-01";"RO";11;106;9
"2015-01-01";"RO";16;106;26
"2018-01-01";"RO";21;106;12
"2018-01-01";"RO";49;106;1
"2019-01-01";"RO";11;106;1
"2004-02-01";"RO";16;106;1
"2007-02-01";"RO";16;106;7
"2008-02-01";"RO";11;106;4
"2009-02-01";"RO";39;106;15
"2010-02-01";"RO";11;106;12
"2013-02-01";"RO";16;106;7
"2015-02-01";"RO";39;106;2
"2018-02-01";"RO";39;106;3
"2005-03-01";"RO";36;106;11
"2007-03-01";"RO";21;106;1
"2007-03-01";"RO";39;106;2
"2008-03-01";"RO";11;106;3
"2009-03-01";"RO";21;106;12
"2010-03-01";"RO";49;106;2
"2013-03-01";"RO";16;106;6
"2015-03-01";"RO";21;106;25
"2015-03-01";"RO";39;106;15
"2018-03-01";"RO";21;106;4
"2007-04-01";"RO";36;106;1
"2007-04-01";"RO";39;106;1
"2008-04-01";"RO";39;106;4
"2009-04-01";"RO";39;106;17
"2011-04-01";"RO";39;106;29
"2012-04-01";"RO";11;106;3
"2012-04-01";"RO";39;106;10
"2015-04-01";"RO";39;106;19
"2019-04-01";"RO";16;106;699
"2019-04-01";"RO";50;106;51
"2006-05-01";"RO";16;106;12
"2007-05-01";"RO";16;106;45
"2007-05-01";"RO";39;106;2
"2008-05-01";"RO";21;106;5
"2011-05-01";"RO";11;106;24
"2012-05-01";"RO";21;106;16
"2012-05-01";"RO";16;106;39
"2012-05-01";"RO";11;106;8
"2012-05-01";"RO";39;106;12
"2014-05-01";"RO";21;106;10
"2014-05-01";"RO";11;106;17
"2019-05-01";"RO";16;106;1787
"2019-05-01";"RO";11;106;195
"2004-06-01";"RO";21;106;4
"2012-06-01";"RO";16;106;16
"2013-06-01";"RO";21;106;1
"2018-06-01";"RO";21;106;7
"2019-06-01";"RO";16;106;697
"2019-06-01";"RO";11;106;117
"2019-06-01";"RO";51;106;171
"2004-07-01";"RO";16;106;3
"2005-07-01";"RO";16;106;3
"2007-07-01";"RO";16;106;42
"2008-07-01";"RO";16;106;59
"2009-07-01";"RO";39;106;19
"2010-07-01";"RO";16;106;29
"2010-07-01";"RO";39;106;8
"2011-07-01";"RO";11;106;7
"2012-07-01";"RO";16;106;36
"2012-07-01";"RO";11;106;1
"2012-07-01";"RO";39;106;14
"2013-10-01";"RO";16;107;23
"2010-01-01";"RO";39;107;20
"2011-01-01";"RO";39;107;78
"2013-01-01";"RO";21;107;326
"2014-01-01";"RO";39;107;214
"2017-01-01";"RO";21;107;1
"2019-01-01";"RO";42;108;1
"2008-02-01";"RO";7;109;1
"2009-02-01";"RO";36;109;1
"2011-02-01";"RO";11;109;83
"2012-02-01";"RO";16;109;1117
"2014-02-01";"RO";21;109;117
"2015-02-01";"RO";11;109;30
"2023-02-01";"RO";50;109;1
"2006-03-01";"RO";21;109;6
"2006-03-01";"RO";16;109;23
"2009-03-01";"RO";7;109;1
"2012-03-01";"RO";39;109;784
"2013-03-01";"RO";39;109;269
"2023-03-01";"RO";39;109;1
"2007-04-01";"RO";21;109;3
"2007-04-01";"RO";16;109;5
"2009-04-01";"RO";11;109;8
"2010-04-01";"RO";16;109;48
"2012-04-01";"RO";16;109;983
"2012-04-01";"RO";11;109;135
"2014-04-01";"RO";11;109;31
"2015-04-01";"RO";21;109;28
"2017-04-01";"RO";16;109;1
"2019-04-01";"RO";11;109;1
"2006-05-01";"RO";11;109;1
"2008-05-01";"RO";21;109;1
"2008-05-01";"RO";16;109;4
"2011-05-01";"RO";16;109;1230
"2012-06-01";"RO";11;109;399
"2010-07-01";"RO";21;109;17
"2014-07-01";"RO";39;109;11
"2015-07-01";"RO";11;109;18
"2016-07-01";"RO";39;109;2
"2018-07-01";"RO";21;109;1
"2004-08-01";"RO";13;109;1
